Row ID,Order ID,Order Date,Date Key,Country,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit
5626,AMER-2020-126683,9/29/2020,20200929,Canada,AMER,NAMER,Mitsubishi,1050,Manufacturing,Enterprise,SaaS Connector Pack,H3RA8BHYX8,6.16,2,0,2.9568
5627,AMER-2020-126683,9/29/2020,20200929,Canada,AMER,NAMER,Mitsubishi,1050,Manufacturing,Enterprise,ContactMatcher,X20GA5GX5T,2348.82,9,0,399.2994
5796,EMEA-2020-124856,9/29/2020,20200929,United Kingdom,EMEA,UKIR,Huawei,1086,Tech,SMB,Marketing Suite - Gold,CZ72TLM0NE,1395.54,9,0,362.8404
5797,EMEA-2020-124856,9/29/2020,20200929,United Kingdom,EMEA,UKIR,Huawei,1086,Tech,SMB,SaaS Connector Pack,DVNY2B1VPF,117.36,4,0,36.3816
5798,EMEA-2020-124856,9/29/2020,20200929,United Kingdom,EMEA,UKIR,Huawei,1086,Tech,SMB,FinanceHub,P6NKIYF3YB,18.9,3,0,8.694
5799,EMEA-2020-124856,9/29/2020,20200929,United Kingdom,EMEA,UKIR,Huawei,1086,Tech,SMB,Support,LQNMOBL0FK,77.52,2,0,37.9848
9730,AMER-2020-111962,9/29/2020,20200929,Canada,AMER,NAMER,Sony,1028,Tech,SMB,ContactMatcher,626DDEXOQF,10.048,2,0.2,3.14
9731,AMER-2020-111962,9/29/2020,20200929,Canada,AMER,NAMER,Sony,1028,Tech,SMB,Marketing Suite - Gold,BJ9XABLLNR,807.75,5,0,153.4725
1791,EMEA-2020-102008,9/30/2020,20200930,United Kingdom,EMEA,UKIR,Sony,1028,Tech,SMB,Support,UE2EXTUSGM,48.94,1,0,24.47
2106,EMEA-2020-167633,9/30/2020,20200930,Germany,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,Support,QSXYHCWU7Y,15.552,3,0.2,5.4432
2335,EMEA-2020-140886,9/30/2020,20200930,South Africa,EMEA,MEA,AT&T,1010,Communications,SMB,OneView,KHXP60XXBY,69.216,6,0.2,11.2476
3048,AMER-2020-137351,9/30/2020,20200930,Canada,AMER,NAMER,BNP Paribas,1065,Finance,SMB,ContactMatcher,8KV5J8MXG2,43.176,7,0.2,13.4925
3284,EMEA-2020-159478,9/30/2020,20200930,United Kingdom,EMEA,UKIR,General Motors,1041,Manufacturing,Strategic,SaaS Connector Pack,657I1MGZ0X,15.24,3,0,5.1816
7398,AMER-2020-141649,9/30/2020,20200930,Mexico,AMER,LATAM,Aetna,1002,Healthcare,Strategic,OneView,EJ1UQFL7GI,795.408,6,0.2,59.6556
8706,EMEA-2020-132745,10/1/2020,20201001,Israel,EMEA,EU-EAST,Morgan Stanley,1068,Finance,Enterprise,Storage,YSQZOKSN5B,4.71,1,0,0
3223,AMER-2020-108189,10/2/2020,20201002,Chile,AMER,LATAM,Samsung Electronics,1015,Tech,Strategic,Support,9RBAH4V6X8,9.408,2,0.2,3.4104
3224,AMER-2020-108189,10/2/2020,20201002,Chile,AMER,LATAM,Samsung Electronics,1015,Tech,Strategic,Storage,80BGOGJ6GP,4.672,2,0.2,1.46
3225,AMER-2020-108189,10/2/2020,20201002,Chile,AMER,LATAM,Samsung Electronics,1015,Tech,Strategic,Site Analytics,XY75PE6O81,318.4,2,0.2,107.46
3226,AMER-2020-108189,10/2/2020,20201002,Chile,AMER,LATAM,Samsung Electronics,1015,Tech,Strategic,SaaS Connector Pack - Gold,6YH2VO8GBQ,12.768,6,0.2,4.6284
3227,AMER-2020-108189,10/2/2020,20201002,Chile,AMER,LATAM,Samsung Electronics,1015,Tech,Strategic,Support,1I5OXUGEIK,15.36,2,0.2,-3.264
3228,AMER-2020-108189,10/2/2020,20201002,Chile,AMER,LATAM,Samsung Electronics,1015,Tech,Strategic,Site Analytics,EXZVCPMIW1,230.376,3,0.2,20.1579
3229,AMER-2020-108189,10/2/2020,20201002,Chile,AMER,LATAM,Samsung Electronics,1015,Tech,Strategic,Data Smasher,6P71CRX8TP,7.16,1,0.2,-0.0895
1351,APJ-2020-153976,10/3/2020,20201003,Australia,APJ,ANZ,Mondelez International,1067,Consumer Products,SMB,FinanceHub,JZXI1Y6W6M,258.279,3,0.3,-70.1043
2275,AMER-2020-157882,10/3/2020,20201003,United States,AMER,NAMER,Sony,1028,Tech,Strategic,ContactMatcher,5ZSJASFKNF,143.432,1,0.2,3.5858
2276,AMER-2020-157882,10/3/2020,20201003,United States,AMER,NAMER,Sony,1028,Tech,Strategic,FinanceHub,HY8PI8AE2T,122.352,3,0.2,13.7646
4877,EMEA-2020-155817,10/3/2020,20201003,Sweden,EMEA,NOR,Ford Motor,1009,Manufacturing,Enterprise,Marketing Suite - Gold,YOMNSW4H5Y,61.568,2,0.2,4.6176
4878,EMEA-2020-155817,10/3/2020,20201003,Sweden,EMEA,NOR,Ford Motor,1009,Manufacturing,Enterprise,ChatBot Plugin,J29MKOJ40B,6.192,3,0.2,0.4644
5600,AMER-2020-108903,10/3/2020,20201003,Mexico,AMER,LATAM,Verizon Communications,1094,Communications,SMB,ChatBot Plugin,DXDHVHOII0,55.984,2,0.2,4.1988
5601,AMER-2020-108903,10/3/2020,20201003,Mexico,AMER,LATAM,Verizon Communications,1094,Communications,SMB,SaaS Connector Pack - Gold,9NJQWWCUNF,14.48,5,0.2,4.887
5602,AMER-2020-108903,10/3/2020,20201003,Mexico,AMER,LATAM,Verizon Communications,1094,Communications,SMB,Data Smasher,Q8JAVUOF9K,142.488,3,0.2,-3.5622
8218,APJ-2020-120775,10/3/2020,20201003,Japan,APJ,JAPN,Petrobras,1018,Energy,SMB,Storage,KABUV0XIKR,4.344,3,0.2,0.8688
8219,APJ-2020-120775,10/3/2020,20201003,Japan,APJ,JAPN,Petrobras,1018,Energy,SMB,SaaS Connector Pack,KW2GDH4A67,31.776,3,0.6,-19.0656
8220,APJ-2020-120775,10/3/2020,20201003,Japan,APJ,JAPN,Petrobras,1018,Energy,SMB,FinanceHub,W2JGJY1V5G,4.928,2,0.2,1.7248
8221,APJ-2020-120775,10/3/2020,20201003,Japan,APJ,JAPN,Petrobras,1018,Energy,SMB,ContactMatcher,4C8A9SMAUQ,1.788,3,0.8,-3.0396
8222,APJ-2020-120775,10/3/2020,20201003,Japan,APJ,JAPN,Petrobras,1018,Energy,SMB,Storage,5W7WD4IYE3,15.072,4,0.2,-3.768
2724,AMER-2020-153479,10/4/2020,20201004,United States,AMER,NAMER,Aviva,1006,Finance,SMB,FinanceHub,EN2A4GAP9G,14.45,5,0,6.7915
2725,AMER-2020-153479,10/4/2020,20201004,United States,AMER,NAMER,Aviva,1006,Finance,SMB,ContactMatcher,9MJ6HE00Q8,95.648,2,0.2,31.0856
4948,AMER-2020-102085,10/4/2020,20201004,Canada,AMER,NAMER,Walmart,1096,Retail,SMB,FinanceHub,SGMJWOXHE4,29.24,4,0,13.7428
6440,EMEA-2020-166891,10/4/2020,20201004,United Kingdom,EMEA,UKIR,Comcast,1022,Communications,SMB,FinanceHub,L9B1ZQ1AZU,589.41,5,0.1,-6.549
6020,AMER-2020-152422,10/5/2020,20201005,Mexico,AMER,LATAM,AT&T,1010,Communications,SMB,OneView,H0R6JNRD0C,91.92,5,0.2,11.49
6805,AMER-2020-152233,10/5/2020,20201005,United States,AMER,NAMER,Amazon,1004,Tech,SMB,Data Smasher,8XFP32ZODM,99.98,2,0,34.993
482,AMER-2020-134677,10/6/2020,20201006,United States,AMER,NAMER,Prudential Financial,1078,Finance,SMB,Data Smasher,47ZPTGTX5P,9.09,3,0,1.9089
5418,AMER-2020-132542,10/6/2020,20201006,Costa Rica,AMER,LATAM,Carrefour,1048,Retail,Strategic,ContactMatcher,8HNAG47ERC,15.36,2,0,7.68
6356,EMEA-2020-110611,10/6/2020,20201006,France,EMEA,EU-WEST,Walmart,1096,Retail,SMB,Marketing Suite - Gold,ZKN935AOIU,83.92,5,0.2,-13.637
8830,APJ-2020-109680,10/6/2020,20201006,India,APJ,IND,Bosch,1076,Tech,Strategic,Marketing Suite - Gold,960D65MO6E,386.34,2,0,54.0876
724,EMEA-2020-117429,10/7/2020,20201007,France,EMEA,EU-WEST,Kroger,1057,Retail,Enterprise,SaaS Connector Pack,UNEI6MNV0E,129.92,5,0.2,21.112
3827,APJ-2020-132801,10/7/2020,20201007,Japan,APJ,JAPN,Daimler,1052,Transportation,Strategic,Marketing Suite - Gold,9WZUE9FIS3,107.44,10,0.2,10.744
7677,EMEA-2020-142951,10/8/2020,20201008,Sweden,EMEA,NOR,UnitedHealth Group,1092,Healthcare,SMB,Data Smasher,6GEOBE2N7H,23.472,3,0.2,4.9878
8853,EMEA-2020-119977,10/8/2020,20201008,United Kingdom,EMEA,UKIR,Verizon Communications,1094,Communications,SMB,Support,D3SREMZOFD,123.92,4,0,55.764
7153,EMEA-2020-137911,10/9/2020,20201009,Sweden,EMEA,NOR,Mitsubishi,1050,Manufacturing,Strategic,Support,QCFM4JXOX2,88.768,2,0.2,31.0688
9459,AMER-2020-138240,10/9/2020,20201009,United States,AMER,NAMER,Wells Fargo,1099,Finance,SMB,ChatBot Plugin,F9XW44HDT6,144.6,3,0,41.934
9460,AMER-2020-138240,10/9/2020,20201009,United States,AMER,NAMER,Wells Fargo,1099,Finance,SMB,Site Analytics,E8F1BMV7H8,15.992,1,0.2,-2.9985
4533,AMER-2020-140403,10/10/2020,20201010,United States,AMER,NAMER,Itochu,1032,Finance,Enterprise,FinanceHub,OMDN6LWMMQ,122.352,3,0.2,13.7646
4534,AMER-2020-140403,10/10/2020,20201010,United States,AMER,NAMER,Itochu,1032,Finance,Enterprise,SaaS Connector Pack - Gold,69N0DZ0HQS,15.28,2,0,7.4872
6679,AMER-2020-150329,10/10/2020,20201010,Chile,AMER,LATAM,BMW,1039,Manufacturing,Enterprise,SaaS Connector Pack,77RJTWC6RF,46.872,7,0.2,3.5154
7546,APJ-2020-103492,10/10/2020,20201010,Japan,APJ,JAPN,Huawei,1086,Tech,Strategic,Site Analytics,FZBE5OFNXA,719.952,6,0.2,71.9952
7547,APJ-2020-103492,10/10/2020,20201010,Japan,APJ,JAPN,Huawei,1086,Tech,Strategic,Site Analytics,LYWZY4OV4G,755.944,7,0.2,66.1451
7548,APJ-2020-103492,10/10/2020,20201010,Japan,APJ,JAPN,Huawei,1086,Tech,Strategic,ContactMatcher,IRZUCP2A0A,11.98,5,0.8,-19.168
7549,APJ-2020-103492,10/10/2020,20201010,Japan,APJ,JAPN,Huawei,1086,Tech,Strategic,ContactMatcher,A8C9RAV575,0.898,1,0.8,-1.5715
8873,AMER-2020-105137,10/10/2020,20201010,Mexico,AMER,LATAM,AT&T,1010,Communications,SMB,Big Ol Database,FIS5N0SC53,101.994,2,0.7,-71.3958
8874,AMER-2020-105137,10/10/2020,20201010,Mexico,AMER,LATAM,AT&T,1010,Communications,SMB,ContactMatcher,C6HJYFIQDZ,18.264,2,0.7,-13.3936
9275,APJ-2020-134054,10/10/2020,20201010,New Zealand,APJ,ANZ,Fannie Mae,1035,Finance,Strategic,ChatBot Plugin,K0TLS7B869,255.85,7,0,112.574
3266,EMEA-2020-126571,10/11/2020,20201011,France,EMEA,EU-WEST,BMW,1039,Manufacturing,SMB,Marketing Suite - Gold,XDT255605L,281.904,2,0.2,10.5714
3267,EMEA-2020-126571,10/11/2020,20201011,France,EMEA,EU-WEST,BMW,1039,Manufacturing,SMB,SaaS Connector Pack - Gold,IM2GCIWY7L,201.432,3,0.2,67.9833
4001,AMER-2020-116834,10/11/2020,20201011,Canada,AMER,NAMER,Lukoil,1044,Energy,Enterprise,SaaS Connector Pack,VJMFAX9BQO,63.47,11,0,19.041
4002,AMER-2020-116834,10/11/2020,20201011,Canada,AMER,NAMER,Lukoil,1044,Energy,Enterprise,Data Smasher,IBW9RPVMR9,345,5,0,58.65
4168,AMER-2020-157924,10/11/2020,20201011,United States,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,Marketing Suite - Gold,6YIR6FYVOW,31.92,4,0,8.2992
4169,AMER-2020-157924,10/11/2020,20201011,United States,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,FinanceHub,Z6Q8R5OWQY,433.568,2,0.2,-65.0352
5928,EMEA-2020-114314,10/11/2020,20201011,United Arab Emirates,EMEA,MEA,Valero Energy,1093,Energy,Strategic,FinanceHub,LM4JKBZLRE,7.31,1,0,3.4357
5929,EMEA-2020-114314,10/11/2020,20201011,United Arab Emirates,EMEA,MEA,Valero Energy,1093,Energy,Strategic,SaaS Connector Pack,BY01N14QI9,8.92,4,0,3.9248
6215,AMER-2020-128538,10/11/2020,20201011,United States,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,SaaS Connector Pack - Gold,G6ZI47APMH,7.64,1,0,3.7436
82,AMER-2020-139451,10/12/2020,20201012,United States,AMER,NAMER,Verizon Communications,1094,Communications,SMB,ChatBot Plugin,920M0N09EE,14.9,5,0,4.172
83,AMER-2020-139451,10/12/2020,20201012,United States,AMER,NAMER,Verizon Communications,1094,Communications,SMB,Marketing Suite - Gold,9SVF10L0F3,21.39,1,0,6.2031
9440,APJ-2020-154655,10/12/2020,20201012,Australia,APJ,ANZ,Nissan Motor,1098,Transportation,Strategic,Support,YZ1TRE0C4W,22.24,2,0.2,2.502
810,AMER-2020-151995,10/13/2020,20201013,Canada,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,ChatBot Plugin,PGGKETKP9A,11.52,4,0,3.2256
811,AMER-2020-151995,10/13/2020,20201013,Canada,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,ContactMatcher,SVQ1J5FOQK,1298.55,5,0,311.652
812,AMER-2020-151995,10/13/2020,20201013,Canada,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,OneView,NHJMNOYKF2,213.92,4,0,62.0368
813,AMER-2020-151995,10/13/2020,20201013,Canada,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,Data Smasher,UAMJKJDJN9,25.78,2,0,2.578
5592,AMER-2020-164742,10/13/2020,20201013,Argentina,AMER,LATAM,Siemens,1043,Manufacturing,Strategic,FinanceHub,UVE4D9ST5V,245.98,2,0,27.0578
5593,AMER-2020-164742,10/13/2020,20201013,Argentina,AMER,LATAM,Siemens,1043,Manufacturing,Strategic,ContactMatcher,QG2DS7XZLF,18.94,1,0,9.47
6322,EMEA-2020-123316,10/13/2020,20201013,United Kingdom,EMEA,UKIR,Cigna,1038,Healthcare,Strategic,ContactMatcher,18DZJY2RE4,7.752,3,0.2,2.8101
9111,EMEA-2020-132010,10/13/2020,20201013,Spain,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,SaaS Connector Pack - Gold,R2QEUNKYJP,36.4,5,0,17.472
9112,EMEA-2020-132010,10/13/2020,20201013,Spain,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,Data Smasher,JNPLHYTX8W,22.96,2,0,4.3624
9113,EMEA-2020-132010,10/13/2020,20201013,Spain,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,Marketing Suite - Gold,12RKB1NJLE,315.2,4,0,6.304
9114,EMEA-2020-132010,10/13/2020,20201013,Spain,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,ContactMatcher,0PYOXYRQ46,15.18,3,0,7.1346
4906,EMEA-2020-146353,10/14/2020,20201014,Greece,EMEA,EU-EAST,American Express,1005,Finance,Strategic,ContactMatcher,IQPH1C51CU,22.92,4,0,11.0016
4907,EMEA-2020-146353,10/14/2020,20201014,Greece,EMEA,EU-EAST,American Express,1005,Finance,Strategic,Marketing Suite - Gold,I1DJPEYBO5,269.9,5,0,16.194
5756,APJ-2020-163748,10/14/2020,20201014,Japan,APJ,JAPN,Philip Morris International,1075,Consumer Products,SMB,OneView,HR65DZHLGJ,3.16,4,0.8,-8.532
5757,APJ-2020-163748,10/14/2020,20201014,Japan,APJ,JAPN,Philip Morris International,1075,Consumer Products,SMB,Alchemy,E61PWWU6KW,1999.96,5,0.2,624.9875
9064,APJ-2020-151015,10/14/2020,20201014,Australia,APJ,ANZ,Verizon Communications,1094,Communications,SMB,Support,3JDAFYV3OX,322.192,13,0.2,100.685
9065,APJ-2020-151015,10/14/2020,20201014,Australia,APJ,ANZ,Verizon Communications,1094,Communications,SMB,ContactMatcher,AV1YHBS60F,2.946,3,0.8,-4.8609
9066,APJ-2020-151015,10/14/2020,20201014,Australia,APJ,ANZ,Verizon Communications,1094,Communications,SMB,Support,QNQ6Z56PPJ,19.136,4,0.2,6.9368
9634,APJ-2020-151330,10/14/2020,20201014,South Korea,APJ,APAC,Bank of America Corp.,1011,Finance,SMB,Data Smasher,T6RXKVEE7A,177,3,0,30.09
9635,APJ-2020-151330,10/14/2020,20201014,South Korea,APJ,APAC,Bank of America Corp.,1011,Finance,SMB,Marketing Suite - Gold,UK84TSV097,79.45,7,0,22.246
9636,APJ-2020-151330,10/14/2020,20201014,South Korea,APJ,APAC,Bank of America Corp.,1011,Finance,SMB,FinanceHub,GL4IHANVPZ,1628.82,9,0,260.6112
2695,EMEA-2020-143182,10/15/2020,20201015,Germany,EMEA,EU-WEST,Prudential Financial,1078,Finance,SMB,SaaS Connector Pack,ZX1H7O018N,15.384,1,0.2,4.0383
4898,AMER-2020-122021,10/15/2020,20201015,Mexico,AMER,LATAM,Honda Motor,1045,Manufacturing,SMB,FinanceHub,SX9YCZPOD0,183.372,2,0.3,-7.8588
4899,AMER-2020-122021,10/15/2020,20201015,Mexico,AMER,LATAM,Honda Motor,1045,Manufacturing,SMB,Support,80N4WTWRZM,7.968,2,0.2,2.8884
5886,AMER-2020-109456,10/16/2020,20201016,United States,AMER,NAMER,Oracle,1072,Tech,SMB,ContactMatcher,GJ2SIU6F6J,14.352,3,0.2,5.0232
5887,AMER-2020-109456,10/16/2020,20201016,United States,AMER,NAMER,Oracle,1072,Tech,SMB,Data Smasher,FOW3IHH9ZJ,179.97,3,0,86.3856
6874,APJ-2020-124394,10/17/2020,20201017,Japan,APJ,JAPN,Intel,1051,Tech,SMB,ContactMatcher,VX687WANUN,10.78,5,0.8,-17.248
6875,APJ-2020-124394,10/17/2020,20201017,Japan,APJ,JAPN,Intel,1051,Tech,SMB,Data Smasher,0Q1C6FONED,119.976,3,0.2,-17.9964
9558,APJ-2020-103086,10/17/2020,20201017,Japan,APJ,JAPN,Sony,1028,Tech,SMB,SaaS Connector Pack,1F0NWENMUK,5.312,2,0.6,-1.5936
1976,EMEA-2020-110408,10/18/2020,20201018,Portugal,EMEA,EU-WEST,Trafigura Group,1100,Finance,Strategic,Marketing Suite - Gold,WRBMWWMXGU,275.97,3,0,11.0388
1977,EMEA-2020-110408,10/18/2020,20201018,Portugal,EMEA,EU-WEST,Trafigura Group,1100,Finance,Strategic,Site Analytics,NY13RGDBI3,1394.95,5,0,362.687
1978,EMEA-2020-110408,10/18/2020,20201018,Portugal,EMEA,EU-WEST,Trafigura Group,1100,Finance,Strategic,FinanceHub,V8RV21G210,545.88,6,0,70.9644
5110,EMEA-2020-138450,10/18/2020,20201018,France,EMEA,EU-WEST,Allianz,1080,Finance,Strategic,SaaS Connector Pack - Gold,54JLTKQJYJ,52.512,6,0.2,19.692
5111,EMEA-2020-138450,10/18/2020,20201018,France,EMEA,EU-WEST,Allianz,1080,Finance,Strategic,Marketing Suite - Gold,6S6F9HCK9O,186.912,6,0.2,-35.046
5112,EMEA-2020-138450,10/18/2020,20201018,France,EMEA,EU-WEST,Allianz,1080,Finance,Strategic,Support,7GPAVWCOD3,10.048,4,0.2,3.14
5234,EMEA-2020-115084,10/18/2020,20201018,United Arab Emirates,EMEA,MEA,Target,1085,Retail,Strategic,FinanceHub,DPKR2R8Q4N,605.34,6,0,145.2816
7117,AMER-2020-143168,10/18/2020,20201018,Canada,AMER,NAMER,Allianz,1080,Finance,SMB,Support,X8OJ7MM6Y3,61.96,2,0,27.882
7118,AMER-2020-143168,10/18/2020,20201018,Canada,AMER,NAMER,Allianz,1080,Finance,SMB,ContactMatcher,MI4BLLTQG6,1.344,1,0.2,0.4704
1594,AMER-2020-117317,10/19/2020,20201019,United States,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,Support,7PPEVMTCKA,13.44,3,0,6.5856
9338,AMER-2020-155264,10/19/2020,20201019,United States,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,ContactMatcher,S72J0LCYK8,2.992,1,0.2,1.122
9339,AMER-2020-155264,10/19/2020,20201019,United States,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,ContactMatcher,ZMHDR7GHI8,20.064,6,0.2,7.0224
9340,AMER-2020-155264,10/19/2020,20201019,United States,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,Support,1QHRULTAYX,146.73,3,0,68.9631
9341,AMER-2020-155264,10/19/2020,20201019,United States,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,FinanceHub,OPC57RY5HF,18.75,5,0,9
9342,AMER-2020-155264,10/19/2020,20201019,United States,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,Site Analytics,Q8WXA3S6VI,117.576,3,0.2,11.7576
9462,AMER-2020-100867,10/19/2020,20201019,United States,AMER,NAMER,Philip Morris International,1075,Consumer Products,Enterprise,Site Analytics,VJARLLBJ54,321.552,6,0.2,20.097
47,AMER-2020-146703,10/20/2020,20201020,Brazil,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,S2GUIRDRRI,211.96,4,0,8.4784
6537,EMEA-2020-169684,10/20/2020,20201020,South Africa,EMEA,MEA,Humana,1049,Healthcare,Strategic,ContactMatcher,RVIQJJ9WQW,328.59,3,0.4,-147.8655
6538,EMEA-2020-169684,10/20/2020,20201020,South Africa,EMEA,MEA,Humana,1049,Healthcare,Strategic,Marketing Suite - Gold,1AK7N7QP8A,98.352,3,0.2,-24.588
6554,APJ-2020-137092,10/20/2020,20201020,Australia,APJ,ANZ,Prudential Financial,1078,Finance,Enterprise,Data Smasher,9U4FCGBVYT,319.968,4,0.2,71.9928
6555,APJ-2020-137092,10/20/2020,20201020,Australia,APJ,ANZ,Prudential Financial,1078,Finance,Enterprise,Marketing Suite - Gold,CVW7UT00K3,505.32,3,0.2,31.5825
6556,APJ-2020-137092,10/20/2020,20201020,Australia,APJ,ANZ,Prudential Financial,1078,Finance,Enterprise,Support,EZEIL0N3ZR,3.808,1,0.2,1.2376
6557,APJ-2020-137092,10/20/2020,20201020,Australia,APJ,ANZ,Prudential Financial,1078,Finance,Enterprise,ContactMatcher,7C6N8UDUJU,8.682,1,0.8,-14.7594
6558,APJ-2020-137092,10/20/2020,20201020,Australia,APJ,ANZ,Prudential Financial,1078,Finance,Enterprise,FinanceHub,XXH1P264YD,24.424,1,0.2,7.9378
1889,AMER-2020-142587,10/21/2020,20201021,Mexico,AMER,LATAM,Intel,1051,Tech,SMB,OneView,7X7NKJXMY8,121.792,4,0.2,13.7016
1890,AMER-2020-142587,10/21/2020,20201021,Mexico,AMER,LATAM,Intel,1051,Tech,SMB,ContactMatcher,VKVJ77IHYB,409.59,3,0.4,-122.877
6299,AMER-2020-169852,10/21/2020,20201021,United States,AMER,NAMER,Pfizer,1074,Healthcare,Strategic,ContactMatcher,HAMTIQL4JK,36.36,3,0.2,12.2715
7572,EMEA-2020-100916,10/21/2020,20201021,Spain,EMEA,EU-WEST,CVS Health,1026,Retail,Strategic,Marketing Suite - Gold,8KA5G8VOM5,194.7,5,0,9.735
7573,EMEA-2020-100916,10/21/2020,20201021,Spain,EMEA,EU-WEST,CVS Health,1026,Retail,Strategic,ContactMatcher,BL96WNBXH5,591.32,4,0,112.3508
7574,EMEA-2020-100916,10/21/2020,20201021,Spain,EMEA,EU-WEST,CVS Health,1026,Retail,Strategic,ChatBot Plugin,KWGF9Z5GGB,2.84,1,0,0.8804
147,AMER-2020-110072,10/22/2020,20201022,Mexico,AMER,LATAM,Toyota Motor,1087,Manufacturing,Enterprise,SaaS Connector Pack,BHODKJ9L3G,93.888,4,0.2,12.9096
7665,EMEA-2020-151967,10/22/2020,20201022,Czech Republic,EMEA,EU-EAST,CVS Health,1026,Retail,Strategic,SaaS Connector Pack,K39FHSRTW8,129.92,4,0,10.3936
2530,EMEA-2020-108707,10/24/2020,20201024,Germany,EMEA,EU-WEST,Volkswagen,1046,Manufacturing,Enterprise,Support,YZ13OJ8EH2,10.368,2,0.2,3.6288
3008,AMER-2020-130729,10/24/2020,20201024,United States,AMER,NAMER,Comcast,1022,Communications,SMB,ContactMatcher,MQSFX0L2IN,34.272,3,0.2,11.1384
3745,AMER-2020-113047,10/24/2020,20201024,Colombia,AMER,LATAM,AT&T,1010,Communications,SMB,Storage,RJ8HAZF7SK,11.85,3,0,3.792
6129,AMER-2020-158400,10/25/2020,20201025,United States,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Strategic,ContactMatcher,7KKRVF9LNR,49.408,4,0.2,18.528
7709,EMEA-2020-139542,10/25/2020,20201025,France,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,Data Smasher,8VGG29FHAX,40.776,3,0.2,0.5097
7710,EMEA-2020-139542,10/25/2020,20201025,France,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,ContactMatcher,UG32MIBEVR,13.698,3,0.7,-9.5886
4305,AMER-2020-162278,10/26/2020,20201026,Canada,AMER,NAMER,Fannie Mae,1035,Finance,SMB,SaaS Connector Pack,QHEPZ8JQI4,63.92,4,0,3.196
4306,AMER-2020-162278,10/26/2020,20201026,Canada,AMER,NAMER,Fannie Mae,1035,Finance,SMB,Site Analytics,IF2KPNAZ58,383.96,5,0.2,38.396
9418,EMEA-2020-148285,10/27/2020,20201027,Sweden,EMEA,NOR,Kroger,1057,Retail,Enterprise,Support,KO6WJ6GXYF,10.368,2,0.2,3.6288
9419,EMEA-2020-148285,10/27/2020,20201027,Sweden,EMEA,NOR,Kroger,1057,Retail,Enterprise,Support,0KJJAB1FV3,11.952,3,0.2,4.0338
3843,AMER-2020-101931,10/28/2020,20201028,United States,AMER,NAMER,Phillips 66,1056,Energy,Strategic,ContactMatcher,5GXCZUHVYL,7.184,2,0.2,2.245
3844,AMER-2020-101931,10/28/2020,20201028,United States,AMER,NAMER,Phillips 66,1056,Energy,Strategic,Support,AM9OXWPZDS,6.28,2,0,0.0628
3845,AMER-2020-101931,10/28/2020,20201028,United States,AMER,NAMER,Phillips 66,1056,Energy,Strategic,Support,K1SO5AHJYM,480.74,2,0,14.4222
3846,AMER-2020-101931,10/28/2020,20201028,United States,AMER,NAMER,Phillips 66,1056,Energy,Strategic,Marketing Suite,79AH0U3KCB,616.998,6,0.15,-36.294
3847,AMER-2020-101931,10/28/2020,20201028,United States,AMER,NAMER,Phillips 66,1056,Energy,Strategic,Marketing Suite - Gold,G24RUR3MGB,141.4,5,0,38.178
7371,APJ-2020-107769,10/28/2020,20201028,Indonesia,APJ,APAC,Philip Morris International,1075,Consumer Products,Strategic,Site Analytics,HRT3PHBEEQ,257.98,2,0,74.8142
488,APJ-2020-154627,10/29/2020,20201029,Australia,APJ,ANZ,Chevron,1017,Energy,SMB,Site Analytics,CCMVNRNK50,2735.952,6,0.2,341.994
9546,APJ-2020-166590,10/29/2020,20201029,India,APJ,IND,Berkshire Hathaway,1012,Finance,Strategic,Data Smasher,UI6RVT49SV,1.98,2,0,0.891
9547,APJ-2020-166590,10/29/2020,20201029,India,APJ,IND,Berkshire Hathaway,1012,Finance,Strategic,Support,I0AP443V0S,75.88,2,0,35.6636
2060,AMER-2020-106439,10/31/2020,20201031,United States,AMER,NAMER,Gazprom,1027,Energy,Strategic,Storage,PIS9Y56ZO7,11.34,3,0,5.2164
